,Division,when,who,with who,total time,W/L/T,Hurdles,name,start,1.dog,name.1,chng,2.dog,name.2,chng.1,3.dog,name.3,chng.2,4.dog,place,date,competition
2385,5.0,08:18:24,WildRunners Maximini,Hellodogs Next Generation,18.6,L,25.0,Riley,-0.14,4.49,Bree,0.26,4.25,Gerry,0.42,4.54,Bella,ok,4.78,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2386,5.0,08:18:24,Hellodogs Next Generation,WildRunners Maximini,19.29,W,17.5,Cherry,0.1,3.99,Bella,0.6,4.2,Shelby,0.38,4.62,Firgi,0.79,4.6,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2387,5.0,08:19:46,WildRunners Maximini,Hellodogs Next Generation,18.29,L,25.0,Riley,0.1,4.54,Bree,-0.16,4.3,Gerry,0.21,4.56,Bella,OK,4.72,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2388,5.0,08:19:46,Hellodogs Next Generation,WildRunners Maximini,19.25,W,17.5,Cherry,0.27,4.05,Bella,0.44,4.15,Shelby,0.44,4.53,Firgi,0.77,4.6,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2389,5.0,08:24:38,Hop Trop HURRICANE,Fire-Drakes,18.13,W,20.0,Fler,0.08,4.24,Uta,0.26,4.43,Choose,OK,4.64,Lucka,0.31,4.17,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2390,5.0,08:25:39,Hop Trop HURRICANE,Fire-Drakes,18.24,W,20.0,Fler,0.14,4.34,Uta,0.18,4.49,Choose,0.22,4.54,Lucka,0.2,4.13,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2391,5.0,08:26:50,Hop Trop HURRICANE,Fire-Drakes,28.12,W,20.0,Fler,0.13,4.36,Uta,OK,4.59,Choose,ok,4.59,Lucka,0.67,4.19,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2392,5.0,08:34:08,FOFR DOG,Akela Rush,30.5,W,22.5,Hessie,-0.08,4.69,Dizzy,OK,4.43,Daggry,OK,3.91,Ogi,0.4,4.93,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2393,5.0,08:34:08,Akela Rush,FOFR DOG,25.14,L,15.0,Bandita,0.24,4.08,Rosie,0.64,mimo,Ízisz,,4.48,Zoya,0.31,4.84,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2394,5.0,08:35:33,FOFR DOG,Akela Rush,19.45,W,22.5,Hessie,0.17,4.79,Dizzy,OK,4.4,Daggry,0.23,3.86,Ogi,1.1,4.91,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2395,5.0,08:35:33,Akela Rush,FOFR DOG,21.66,L,15.0,Bandita,0.19,4.06,Rosie,OK,mimo,Ízisz,,4.51,Zoya,0.24,6.12,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2396,5.0,08:37:46,FOFR DOG,Akela Rush,18.37,L,22.5,Hessie,0.26,4.78,Dizzy,OK,4.3,Daggry,OK,3.9,Ogi,0.16,4.98,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2397,5.0,08:37:46,Akela Rush,FOFR DOG,18.04,W,20.0,Bandita,0.12,4.03,Ízisz,OK,4.68,Zoya,0.12,4.73,Delta,0.15,4.22,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2398,5.0,08:39:00,FOFR DOG,Akela Rush,18.54,L,22.5,Hessie,0.3,4.8,Dizzy,ok,4.47,Daggry,OK,3.92,Ogi,0.15,4.9,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2399,5.0,08:39:00,Akela Rush,FOFR DOG,18.19,W,20.0,Bandita,0.1,4.07,Ízisz,OK,4.73,Zoya,ok,4.78,Delta,0.19,4.33,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2400,5.0,08:40:20,FOFR DOG,Akela Rush,19.43,W,22.5,Hessie,0.02,4.78,Dizzy,OK,4.32,Daggry,0.52,3.87,Ogi,1.05,4.87,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2401,5.0,08:40:20,Akela Rush,FOFR DOG,19.89,L,20.0,Bandita,0.11,4.24,Ízisz,0.26,4.68,Zoya,ok,5.33,Delta,1,4.29,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2402,6.0,08:46:04,DumbleDogs G,JokerZ Fun,19.05,L,25.0,Enjoy,0.1,4.39,Ridiculus,ok,4.45,Ziva,0.3,4.67,Gerry,0.15,4.99,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2403,6.0,08:46:04,JokerZ Fun,DumbleDogs G,18.77,W,17.5,Kleo,0.18,4.32,Trufa,OK,4.45,Khumba,OK,4.54,Taz,ok,5.28,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2404,6.0,08:47:13,DumbleDogs G,JokerZ Fun,19.04,L,25.0,Enjoy,0.19,4.49,Ridiculus,OK,4.39,Ziva,OK,4.74,Gerry,0.35,4.88,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2405,6.0,08:47:13,JokerZ Fun,DumbleDogs G,18.82,W,17.5,Kleo,0.18,4.28,Trufa,OK,4.46,Khumba,OK,4.59,Taz,ok,5.3,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2406,6.0,08:48:28,DumbleDogs G,JokerZ Fun,18.52,L,25.0,Enjoy,-0.03,4.48,Ridiculus,ok,4.43,Ziva,OK,4.73,Gerry,OK,4.92,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2407,6.0,08:48:28,JokerZ Fun,DumbleDogs G,20.06,W,17.5,Kleo,0.19,4.2,Trufa,0.18,4.36,Khumba,0.77,4.54,Taz,0.44,5.39,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2408,6.0,08:54:59,CrazyBalls II.,Too X-treme,44.72,L,20.0,Tequila,0.08,4.97,Milly,0.31,4.9,Scotty,0.54,4.35,Kokoska,1.29,4.31,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2409,6.0,08:54:59,Too X-treme,CrazyBalls II.,26.18,W,17.5,Vilík,-0.18,4.3,Aranka,ok,4.38,Fren,0.12,4.36,Kyle,0.31,5.1,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2410,6.0,08:56:17,CrazyBalls II.,Too X-treme,20.27,W,20.0,Tequila,0.09,4.87,Milly,0.52,4.84,Scotty,0.42,4.51,Kokoska,0.79,4.24,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2411,6.0,08:56:17,Too X-treme,CrazyBalls II.,19.05,L,17.5,Rio,-0.07,4.04,Aranka,0.92,4.34,Fren,ok,4.49,Kyle,0.18,5.16,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2412,6.0,08:57:49,CrazyBalls II.,Too X-treme,18.83,L,20.0,Tequila,0.004,4.82,Milly,OK,4.92,Scotty,ok,4.62,Kokoska,0.23,4.24,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2413,6.0,08:57:49,Too X-treme,CrazyBalls II.,18.46,W,17.5,Rio,0.01,4.03,Aranka,0.37,4.37,Fren,0.2,4.36,Kyle,OK,5.11,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2414,6.0,08:59:03,CrazyBalls II.,Too X-treme,18.9,L,20.0,Tequila,0.16,4.87,Milly,OK,4.91,Scotty,chyba,4.41,Kokoska,0.26,4.29,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2415,6.0,08:59:03,Too X-treme,CrazyBalls II.,18.89,W,17.5,Rio,0.11,4.1,Aranka,0.25,4.34,Fren,0.26,4.45,Kyle,0.29,5.08,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2416,6.0,09:05:08,Furious Rockets,Yelly BEAST,19.46,L,25.0,Rony,0.2,4.62,Cassiann,0.66,4.35,Shadow,,4.58,Šanty,0.34,4.72,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2417,6.0,09:05:08,Yelly BEAST,Furious Rockets,19.13,W,20.0,Zoey,0.01,4.29,Derby,OK,4.43,Evo,Ok,4.81,Blizzard,0.44,5.16,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2418,6.0,09:06:17,Furious Rockets,Yelly BEAST,19.36,L,25.0,Rony,0.14,4.67,Cassiann,chyba,4.44,Shadow,0.42,4.71,Šanty,0.15,4.83,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2419,6.0,09:06:17,Yelly BEAST,Furious Rockets,18.5,W,20.0,Zoey,0.01,4.31,Derby,OK,4.45,Evo,0.22,4.16,Blizzard,0.19,5.16,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2420,6.0,09:07:29,Furious Rockets,Yelly BEAST,19.27,L,25.0,Rony,0.16,4.61,Cassiann,0.18,4.43,Shadow,0.15,4.65,Šanty,0.33,4.76,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2421,6.0,09:07:29,Yelly BEAST,Furious Rockets,18.67,W,20.0,Zoey,0.1,4.23,Derby,0.13,4.49,Evo,0.2,4.12,Blizzard,0.14,5.26,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2422,7.0,09:17:02,Hop Trop PANTHERS,FOFR DOG future,19.31,W,17.5,DeeVee,0.29,4.63,Dixi,0.19,4.57,Wyn,0.29,4.24,Bridget,0.16,4.94,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2423,7.0,09:17:02,FOFR DOG future,Hop Trop PANTHERS,19.32,L,22.5,Ela,0.35,4.17,Lenny,0.19,4.24,Elli,0.29,4.68,Sigy,0.29,5.12,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2424,7.0,09:18:16,Hop Trop PANTHERS,FOFR DOG future,19.17,W,17.5,DeeVee,0.18,4.73,Dixi,OK,4.74,Wyn,0.22,4.26,Bridget,ok,5.04,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2425,7.0,09:18:16,FOFR DOG future,Hop Trop PANTHERS,18.59,L,22.5,Ela,0.14,4.15,Lenny,0.13,4.14,Elli,0.14,4.76,Sigy,0.16,4.96,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2426,7.0,09:20:31,Hop Trop PANTHERS,FOFR DOG future,19.49,L,17.5,DeeVee,0.31,4.71,Dixi,0.19,4.47,Wyn,0.5,4.27,Bridget,OK,5.04,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2427,7.0,09:20:31,FOFR DOG future,Hop Trop PANTHERS,18.85,W,22.5,Ela,0.12,4.18,Lenny,OK,4.23,Elli,0.25,4.74,Sigy,0.24,5.1,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2428,7.0,09:22:04,Hop Trop PANTHERS,FOFR DOG future,22.18,W,17.5,DeeVee,0.13,5.45,Dixi,0.19,4.54,Wyn,0.32,4.31,Bridget,1.23,6,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2429,7.0,09:22:04,FOFR DOG future,Hop Trop PANTHERS,34.37,L,22.5,Ela,0.14,4.09,Lenny,0.16,4.13,Elli,ok,5.05,Sigy,0.39,5.09,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2430,7.0,09:27:53,Pilsen 2 F.A.S.T.,FUNatic Runners,29.61,L,15.0,Porto,0.21,4.14,Trixie,0.52,3.8,Bailey,0.52,5.42,Fido,vběhl,0.14,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2431,7.0,09:27:53,FUNatic Runners,Pilsen 2 F.A.S.T.,19.41,W,15.0,Pepina,0.1,4.53,Hanneli,0.2,4.43,Clegan,0.23,4.69,Merlin,OK,5.24,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2432,7.0,09:29:19,Pilsen 2 F.A.S.T.,FUNatic Runners,23.07,L,15.0,Porto,-0.17,4.21,Trixie,0.29,3.86,Bailey,0.72,5.52,Fido,2.25,6.39,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2433,7.0,09:29:19,FUNatic Runners,Pilsen 2 F.A.S.T.,27.12,W,15.0,Pepina,0.12,4.63,Hanneli,0.23,4.72,Clegan,1.97,4.81,Merlin,0.27,5.09,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2434,7.0,09:30:40,Pilsen 2 F.A.S.T.,FUNatic Runners,29.24,L,15.0,Porto,0.28,4.26,Trixie,-0.52,3.97,Bailey,0.42,5.52,Fido,2.39,6.46,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2435,7.0,09:30:40,FUNatic Runners,Pilsen 2 F.A.S.T.,20.38,W,15.0,Pepina,0.09,4.58,Hanneli,0.33,4.55,Clegan,0.5,4.76,Merlin,0.49,5.09,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2436,3.0,09:39:39,Pilsen F.A.S.T.,X-treme,17.62,L,25.0,Jolly,0.08,4.31,Majlo,0.65,4.11,Easy,0.21,4.09,Laty,0.24,3.93,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2437,3.0,09:39:39,X-treme,Pilsen F.A.S.T.,16.63,W,25.0,Kerby,0.35,3.86,Izzy,OK,4.05,Audík,ok,4.09,Nesi,0.14,4.14,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2438,3.0,09:40:43,Pilsen F.A.S.T.,X-treme,17.63,L,25.0,Jolly,0.22,4.29,Majlo,0.24,4.17,Easy,0.25,4.08,Laty,0.43,3.95,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2439,3.0,09:40:43,X-treme,Pilsen F.A.S.T.,16.92,W,25.0,Kerby,0.24,3.88,Izzy,ok,4.19,Audík,0.12,4.07,Nesi,0.16,4.26,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2440,3.0,09:42:00,Pilsen F.A.S.T.,X-treme,26.84,L,25.0,Jolly,0.03,4.36,Majlo,OK,4.12,Easy,-0.17,4.18,Laty,0.53,4,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2441,3.0,09:42:00,X-treme,Pilsen F.A.S.T.,23.63,W,25.0,Kerby,0.19,3.89,Izzy,chyba,4.13,Audík,0.14,4.15,Nesi,OK,4.13,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2442,3.0,09:48:12,RUNami A,New Ballance Flyball Team,16.78,L,25.0,Elia,0.09,4.33,Fík,chyba,3.87,Black,chyba,3.96,Amy,0.15,4.39,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2443,3.0,09:48:12,New Ballance Flyball Team,RUNami A,17.58,W,22.5,Biff,0.02,4.09,Jazzy,OK,4.12,Enola,0.51,4.31,Riley,0.29,4.24,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2444,3.0,09:49:51,RUNami A,New Ballance Flyball Team,27.69,L,25.0,Elia,0.08,4.29,Fík,0.16,3.96,Black,OK,4.03,Čoko,0.16,4.36,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2445,3.0,09:49:51,New Ballance Flyball Team,RUNami A,17.11,W,22.5,Biff,0.03,4.14,Jazzy,OK,4.14,Enola,ok,4.36,Riley,0.25,4.19,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2446,3.0,09:50:55,RUNami A,New Ballance Flyball Team,17.24,L,25.0,Elia,0.12,4.24,Fík,0.13,3.94,Black,0.16,4.08,Amy,0.18,4.4,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2447,3.0,09:50:55,New Ballance Flyball Team,RUNami A,16.96,W,22.5,Biff,0.06,4.08,Jazzy,OK,4.13,Enola,0.14,4.27,Riley,OK,4.27,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2448,3.0,09:56:27,Hop Trop PRAGUE,DumbleDogs S,17.51,W,20.0,Melie,0.19,4.01,Fay,0.14,3.88,Jezi,0.28,4.37,Axelle,0.32,4.32,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2449,3.0,09:56:27,DumbleDogs S,Hop Trop PRAGUE,19.71,L,22.5,Iyrai,0.14,3.84,Cammi,OK,4.57,Evelyn,1.77,4.14,Corri,0.36,4.89,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2450,3.0,09:57:35,Hop Trop PRAGUE,DumbleDogs S,17.35,L,20.0,Melie,0.1,4.07,Fay,chyba,3.94,Jezi,0.53,4.49,Axelle,Ok,4.22,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2451,3.0,09:57:35,DumbleDogs S,Hop Trop PRAGUE,17.45,W,22.5,Iyrai,0.1,3.87,Cammi,Ok,3.76,Evelyn,0.52,4.2,Corri,0.29,4.71,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2452,3.0,09:59:29,Hop Trop PRAGUE,DumbleDogs S,17.51,L,20.0,Melie,0.2,4.16,Fay,0.16,4.06,Jezi,ok,4.41,Axelle,0.18,4.35,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2453,3.0,09:59:29,DumbleDogs S,Hop Trop PRAGUE,17.06,W,22.5,Iyrai,0.09,3.87,Cammi,Ok,3.74,Evelyn,0.22,4.18,Corri,0.22,4.75,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2454,3.0,10:00:41,Hop Trop PRAGUE,DumbleDogs S,17.5,W,20.0,Melie,0.11,4.23,Fay,0.18,4.04,Jezi,0.15,4.41,Axelle,Ok,4.38,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2455,3.0,10:00:41,DumbleDogs S,Hop Trop PRAGUE,17.64,L,22.5,Iyrai,0.07,3.85,Cammi,Ok,3.7,Evelyn,0.18,4.15,Corri,0.23,5.47,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2456,3.0,10:01:59,Hop Trop PRAGUE,DumbleDogs S,18.14,W,20.0,Melie,0.31,4.22,Fay,0.38,4.01,Jezi,0.12,4.3,Axelle,0.46,4.33,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2457,3.0,10:01:59,DumbleDogs S,Hop Trop PRAGUE,17.44,L,22.5,Iyrai,0.17,3.88,Cammi,0.21,3.84,Evelyn,chyba,4.2,Corri,0.23,4.92,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2458,3.0,10:07:29,CrazyBalls I.,Hellodogs Rebounds,33.92,L,20.0,Mia,0.12,3.99,Maty,0.33,4.33,Flek,0.02,4.7,Aivee,0.27,3.82,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2459,3.0,10:07:29,Hellodogs Rebounds,CrazyBalls I.,17.76,W,17.5,Midi,0.02,4.01,Lara,0.28,3.97,Negró,0.14,4.71,Cookie,0.93,3.71,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2460,3.0,10:08:33,CrazyBalls I.,Hellodogs Rebounds,17.54,L,20.0,Mia,0.13,4.1,Maty,0.23,4.5,Flek,chyba,4.53,Aivee,0.26,3.78,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2461,3.0,10:08:33,Hellodogs Rebounds,CrazyBalls I.,18.09,W,17.5,Midi,0.08,4.03,Lara,0.28,4.02,Negró,OK,4.79,Cookie,1.15,3.75,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2462,3.0,10:09:56,CrazyBalls I.,Hellodogs Rebounds,26.39,W,20.0,Mia,0.16,4.09,Maty,0.22,4.53,Flek,0.41,4.66,Aivee,1.19,3.79,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2463,3.0,10:09:56,Hellodogs Rebounds,CrazyBalls I.,32.0,L,17.5,Midi,0.1,4.06,Lara,0.19,4.27,Negró,chyba,4.74,Cookie,0.29,3.77,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2464,3.0,10:11:10,CrazyBalls I.,Hellodogs Rebounds,18.11,L,20.0,Mia,0.19,4.24,Maty,ok,4.66,Flek,0.41,4.64,Aivee,0.12,3.84,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2465,3.0,10:11:10,Hellodogs Rebounds,CrazyBalls I.,17.27,W,17.5,Midi,0.09,4.07,Lara,0.19,4.03,Negró,OK,4.82,Cookie,0.33,3.72,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2466,5.0,10:25:26,Hellodogs Next Generation,Wing BEAST,18.14,L,17.5,Cherry,0.24,4.03,Bella,0.23,4.2,Shelby,0.18,4.39,Firgi,0.24,4.63,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2467,5.0,10:25:26,Wing BEAST,Hellodogs Next Generation,17.92,W,15.0,Tizy,0.05,4.06,Brooklyn,0.1,3.83,Jamie,ok,4.31,Joker,OK,5.57,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2468,5.0,10:26:44,Hellodogs Next Generation,Wing BEAST,18.77,W,17.5,Cherry,0.18,3.98,Bella,OK,4.25,Shelby,0.48,4.48,Firgi,0.77,4.63,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2469,5.0,10:26:44,Wing BEAST,Hellodogs Next Generation,17.75,L,15.0,Tizy,0.04,4.08,Brooklyn,chyba,mimo,Jamie,,4.28,Joker,OK,5.55,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2470,5.0,10:28:12,Hellodogs Next Generation,Wing BEAST,17.32,L,17.5,Cherry,0.06,4.05,Bella,0.14,4.1,Shelby,chyba,4.53,Firgi,-0.16,4.61,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2471,5.0,10:28:12,Wing BEAST,Hellodogs Next Generation,17.68,W,15.0,Tizy,0.1,4.09,Brooklyn,0.11,3.81,Jamie,ok,4.3,Seny,0.24,5.03,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2472,5.0,10:29:21,Hellodogs Next Generation,Wing BEAST,18.05,L,17.5,Cherry,0.09,4.06,Bella,chyba,4.26,Shelby,0.25,4.61,Firgi,OK,4.78,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2473,5.0,10:29:21,Wing BEAST,Hellodogs Next Generation,18.04,W,15.0,Tizy,0.02,4.09,Brooklyn,ok,3.97,Jamie,0.43,4.23,Seny,0.31,4.99,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2474,5.0,10:43:51,FOFR DOG,Hop Trop HURRICANE,19.98,W,22.5,Hessie,0.29,4.7,Dizzy,0.19,4.33,Tex,0.54,3.86,Ogi,1.1,4.98,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2475,5.0,10:43:51,Hop Trop HURRICANE,FOFR DOG,17.87,L,20.0,Fler,-0.01,4.31,Uta,0.26,4.38,Cayenne,0.16,4.15,Choose,0.18,4.45,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2476,5.0,10:45:04,FOFR DOG,Hop Trop HURRICANE,18.32,L,22.5,Hessie,0.08,4.7,Dizzy,ok,4.47,Tex,0.13,3.88,Ogi,0.17,4.88,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2477,5.0,10:45:04,Hop Trop HURRICANE,FOFR DOG,17.94,W,20.0,Fler,0.17,4.38,Uta,OK,4.46,Cayenne,0.21,4.18,Choose,0.14,4.42,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2478,5.0,10:46:22,FOFR DOG,Hop Trop HURRICANE,18.39,L,22.5,Hessie,0.18,4.7,Dizzy,ok,4.43,Tex,0.18,3.94,Ogi,ok,4.95,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2479,5.0,10:46:22,Hop Trop HURRICANE,FOFR DOG,18.03,W,20.0,Fler,0.14,4.42,Uta,0.18,4.44,Cayenne,OK,4.33,Choose,OK,4.52,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2480,5.0,10:47:36,FOFR DOG,Hop Trop HURRICANE,18.45,L,22.5,Hessie,0.12,4.7,Dizzy,OK,4.44,Tex,0.29,3.93,Ogi,0.13,4.85,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2481,5.0,10:47:36,Hop Trop HURRICANE,FOFR DOG,18.13,W,20.0,Fler,0.01,4.48,Uta,0.22,4.58,Cayenne,0.16,4.23,Choose,OK,4.46,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2482,5.0,10:52:26,Akela Rush,Fire-Drakes,18.87,W,15.0,Rosie,0.28,4.33,Ízisz,0.44,4.44,Zoya,0.17,4.58,Delta,0.35,4.27,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2483,5.0,10:53:22,Akela Rush,Fire-Drakes,18.82,W,15.0,Rosie,0.19,4.36,Ízisz,0.26,4.63,Zoya,0.25,4.63,Delta,0.31,4.2,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2484,5.0,10:54:26,Akela Rush,Fire-Drakes,30.67,W,15.0,Rosie,0.27,mimo,Ízisz,,4.47,Zoya,OK,4.63,Delta,0.71,4.23,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2485,6.0,11:15:05,JokerZ Fun,BomBallance Flyball Team,20.16,L,17.5,Kleo,0.16,4.24,Trufa,0.4,4.47,LeeLoo,OK,4.33,Taz,ok,6.55,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2486,6.0,11:15:05,BomBallance Flyball Team,JokerZ Fun,18.51,W,22.5,Panka,0.1,4.56,Fléche,0.19,4.38,Simon,ok,4.85,Koni,0.4,4.04,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2487,6.0,11:16:41,JokerZ Fun,BomBallance Flyball Team,18.39,L,17.5,Kleo,0.04,4.2,Trufa,0.16,4.41,LeeLoo,0.2,4.28,Taz,OK,5.11,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2488,6.0,11:16:41,BomBallance Flyball Team,JokerZ Fun,18.32,W,22.5,Panka,0.04,4.56,Fléche,0.14,4.35,Simon,0.22,4.67,Koni,0.28,4.07,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2489,6.0,11:17:45,JokerZ Fun,BomBallance Flyball Team,18.26,W,17.5,Kleo,0.12,4.18,Trufa,ok,4.51,LeeLoo,OK,4.27,Taz,OK,5.19,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2490,6.0,11:17:45,BomBallance Flyball Team,JokerZ Fun,18.3,L,22.5,Panka,0.09,4.6,Fléche,OK,4.4,Simon,0.37,4.66,Koni,ok,4.19,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2491,6.0,11:18:52,JokerZ Fun,BomBallance Flyball Team,18.41,L,17.5,Kleo,0.16,4.19,Trufa,0.18,4.4,LeeLoo,OK,4.33,Taz,OK,5.15,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
2492,6.0,11:18:52,BomBallance Flyball Team,JokerZ Fun,18.33,W,22.5,Panka,0.09,4.62,Fléche,0.17,4.4,Simon,0.15,4.63,Koni,0.13,4.14,EagersCup_Zamberk_Ring2,2023-05-07,FLYBALL_CZ
